  CALL    scripts/checksyscalls.sh
  CC [M]  drivers/net/ethernet/mellanox/mlx4/resource_tracker.o
  CC [M]  drivers/i2c/busses/i2c-cadence.o
  CC [M]  drivers/i2c/busses/i2c-gpio.o
  CC [M]  drivers/media/i2c/imx219.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/crdump.o
  CC [M]  drivers/media/i2c/ir-kbd-i2c.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/en_main.o
  CC [M]  drivers/media/i2c/ov5640.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/en_tx.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/en_rx.o
  CC [M]  drivers/media/i2c/ov5645.o
  CC [M]  drivers/media/tuners/mc44s803.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/en_ethtool.o
  CC [M]  drivers/media/tuners/mt20xx.o
  CC [M]  drivers/media/tuners/tuner-simple.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/en_port.o
  CC [M]  drivers/media/tuners/tuner-types.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/en_cq.o
  CC [M]  drivers/media/tuners/tda18271-maps.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/en_resources.o
  CC [M]  drivers/media/tuners/tda18271-common.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/en_netdev.o
  CC [M]  drivers/media/tuners/tda18271-fe.o
  CC [M]  drivers/media/tuners/tda827x.o
  CC [M]  drivers/media/tuners/tda8290.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/en_selftest.o
  CC [M]  drivers/net/ethernet/mellanox/mlx4/en_clock.o
  CC [M]  drivers/media/tuners/tda9887.o
  LD [M]  drivers/net/ethernet/mellanox/mlx4/mlx4_core.o
  LD [M]  drivers/net/ethernet/mellanox/mlx4/mlx4_en.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/main.o
  CC [M]  drivers/media/tuners/xc2028.o
  CC [M]  drivers/media/tuners/xc4000.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/cmd.o
  CC [M]  drivers/media/tuners/xc5000.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/debugfs.o
  LD [M]  drivers/media/tuners/tda18271.o
  CC [M]  drivers/media/rc/keymaps/rc-adstech-dvb-t-pci.o
  CC [M]  drivers/media/rc/keymaps/rc-alink-dtu-m.o
  CC [M]  drivers/media/rc/keymaps/rc-anysee.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/fw.o
  CC [M]  drivers/media/rc/keymaps/rc-apac-viewcomp.o
  CC [M]  drivers/media/rc/keymaps/rc-astrometa-t2hybrid.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/eq.o
  CC [M]  drivers/media/rc/keymaps/rc-asus-pc39.o
  CC [M]  drivers/media/rc/keymaps/rc-asus-ps3-100.o
  CC [M]  drivers/media/rc/keymaps/rc-ati-tv-wonder-hd-600.o
  CC [M]  drivers/media/rc/keymaps/rc-ati-x10.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/uar.o
  CC [M]  drivers/media/rc/keymaps/rc-avermedia-a16d.o
  CC [M]  drivers/media/rc/keymaps/rc-avermedia-cardbus.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/pagealloc.o
  CC [M]  drivers/media/rc/keymaps/rc-avermedia-dvbt.o
  CC [M]  drivers/media/rc/keymaps/rc-avermedia-m135a.o
  CC [M]  drivers/media/rc/keymaps/rc-avermedia-m733a-rm-k6.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/health.o
  CC [M]  drivers/media/rc/keymaps/rc-avermedia.o
  CC [M]  drivers/media/rc/keymaps/rc-avermedia-rm-ks.o
  CC [M]  drivers/media/rc/keymaps/rc-avertv-303.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/mcg.o
  CC [M]  drivers/media/rc/keymaps/rc-azurewave-ad-tu700.o
  CC [M]  drivers/media/rc/keymaps/rc-beelink-gs1.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/cq.o
  CC [M]  drivers/media/rc/keymaps/rc-behold-columbus.o
  CC [M]  drivers/media/rc/keymaps/rc-behold.o
  CC [M]  drivers/media/rc/keymaps/rc-budget-ci-old.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/alloc.o
  CC [M]  drivers/media/rc/keymaps/rc-cinergy-1400.o
  CC [M]  drivers/media/rc/keymaps/rc-cinergy.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/port.o
  CC [M]  drivers/media/rc/keymaps/rc-ct-90405.o
  CC [M]  drivers/media/rc/keymaps/rc-d680-dmb.o
  CC [M]  drivers/media/rc/keymaps/rc-delock-61959.o
  CC [M]  drivers/media/rc/keymaps/rc-dib0700-nec.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/mr.o
  CC [M]  drivers/media/rc/keymaps/rc-dib0700-rc5.o
  CC [M]  drivers/media/rc/keymaps/rc-digitalnow-tinytwin.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/pd.o
  CC [M]  drivers/media/rc/keymaps/rc-digittrade.o
  CC [M]  drivers/media/rc/keymaps/rc-dm1105-nec.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/transobj.o
  CC [M]  drivers/media/rc/keymaps/rc-dntv-live-dvb-t.o
  CC [M]  drivers/media/rc/keymaps/rc-dntv-live-dvbt-pro.o
  CC [M]  drivers/media/rc/keymaps/rc-dtt200u.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/vport.o
  CC [M]  drivers/media/rc/keymaps/rc-dvbsky.o
  CC [M]  drivers/media/rc/keymaps/rc-dvico-mce.o
  CC [M]  drivers/media/rc/keymaps/rc-dvico-portable.o
  CC [M]  drivers/media/rc/keymaps/rc-em-terratec.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/sriov.o
  CC [M]  drivers/media/rc/keymaps/rc-encore-enltv2.o
  CC [M]  drivers/media/rc/keymaps/rc-encore-enltv-fm53.o
  CC [M]  drivers/media/rc/keymaps/rc-encore-enltv.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/fs_cmd.o
  CC [M]  drivers/media/rc/keymaps/rc-evga-indtube.o
  CC [M]  drivers/media/rc/keymaps/rc-eztv.o
  CC [M]  drivers/media/rc/keymaps/rc-flydvb.o
  CC [M]  drivers/media/rc/keymaps/rc-flyvideo.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/fs_core.o
  CC [M]  drivers/media/rc/keymaps/rc-fusionhdtv-mce.o
  CC [M]  drivers/media/rc/keymaps/rc-gadmei-rm008z.o
  CC [M]  drivers/media/rc/keymaps/rc-geekbox.o
  CC [M]  drivers/media/rc/keymaps/rc-genius-tvgo-a11mce.o
  CC [M]  drivers/media/rc/keymaps/rc-gotview7135.o
  CC [M]  drivers/media/rc/keymaps/rc-hauppauge.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/pci_irq.o
  CC [M]  drivers/media/rc/keymaps/rc-hisi-poplar.o
  CC [M]  drivers/media/rc/keymaps/rc-hisi-tv-demo.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/fs_counters.o
  CC [M]  drivers/media/rc/keymaps/rc-imon-mce.o
  CC [M]  drivers/media/rc/keymaps/rc-imon-pad.o
  CC [M]  drivers/media/rc/keymaps/rc-imon-rsc.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/fs_ft_pool.o
  CC [M]  drivers/media/rc/keymaps/rc-iodata-bctv7e.o
  CC [M]  drivers/media/rc/keymaps/rc-it913x-v1.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/rl.o
  CC [M]  drivers/media/rc/keymaps/rc-it913x-v2.o
  CC [M]  drivers/media/rc/keymaps/rc-kaiomy.o
  CC [M]  drivers/media/rc/keymaps/rc-khadas.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lag/debugfs.o
  CC [M]  drivers/media/rc/keymaps/rc-khamsin.o
  CC [M]  drivers/media/rc/keymaps/rc-kworld-315u.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lag/lag.o
  CC [M]  drivers/media/rc/keymaps/rc-kworld-pc150u.o
  CC [M]  drivers/media/rc/keymaps/rc-kworld-plus-tv-analog.o
  CC [M]  drivers/media/rc/keymaps/rc-leadtek-y04g0051.o
  CC [M]  drivers/media/rc/keymaps/rc-lme2510.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/dev.o
  CC [M]  drivers/media/rc/keymaps/rc-manli.o
  CC [M]  drivers/media/rc/keymaps/rc-mecool-kiii-pro.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/events.o
  CC [M]  drivers/media/rc/keymaps/rc-mecool-kii-pro.o
  CC [M]  drivers/media/rc/keymaps/rc-medion-x10-digitainer.o
  CC [M]  drivers/media/rc/keymaps/rc-medion-x10.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/wq.o
  CC [M]  drivers/media/rc/keymaps/rc-medion-x10-or2x.o
  CC [M]  drivers/media/rc/keymaps/rc-minix-neo.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/gid.o
  CC [M]  drivers/media/rc/keymaps/rc-msi-digivox-iii.o
  CC [M]  drivers/media/rc/keymaps/rc-msi-digivox-ii.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/devcom.o
  CC [M]  drivers/media/rc/keymaps/rc-msi-tvanywhere.o
  CC [M]  drivers/media/rc/keymaps/rc-msi-tvanywhere-plus.o
  CC [M]  drivers/media/rc/keymaps/rc-nebula.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/pci_vsc.o
  CC [M]  drivers/media/rc/keymaps/rc-nec-terratec-cinergy-xs.o
  CC [M]  drivers/media/rc/keymaps/rc-norwood.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/dm.o
  CC [M]  drivers/media/rc/keymaps/rc-npgtech.o
  CC [M]  drivers/media/rc/keymaps/rc-odroid.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/fs_ttc.o
  CC [M]  drivers/media/rc/keymaps/rc-pctv-sedna.o
  CC [M]  drivers/media/rc/keymaps/rc-pine64.o
  CC [M]  drivers/media/rc/keymaps/rc-pinnacle-color.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/diag/fs_tracepoint.o
  CC [M]  drivers/media/rc/keymaps/rc-pinnacle-grey.o
  CC [M]  drivers/media/rc/keymaps/rc-pinnacle-pctv-hd.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/diag/fw_tracer.o
  CC [M]  drivers/media/rc/keymaps/rc-pixelview-002t.o
  CC [M]  drivers/media/rc/keymaps/rc-pixelview-mk12.o
  CC [M]  drivers/media/rc/keymaps/rc-pixelview-new.o
  CC [M]  drivers/media/rc/keymaps/rc-pixelview.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/diag/crdump.o
  CC [M]  drivers/media/rc/keymaps/rc-powercolor-real-angel.o
  CC [M]  drivers/media/rc/keymaps/rc-proteus-2309.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/devlink.o
  CC [M]  drivers/media/rc/keymaps/rc-purpletv.o
  CC [M]  drivers/media/rc/keymaps/rc-pv951.o
  CC [M]  drivers/media/rc/keymaps/rc-rc6-mce.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/diag/rsc_dump.o
  CC [M]  drivers/media/rc/keymaps/rc-real-audio-220-32-keys.o
  CC [M]  drivers/media/rc/keymaps/rc-reddo.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/fw_reset.o
  CC [M]  drivers/media/rc/keymaps/rc-snapstream-firefly.o
  CC [M]  drivers/media/rc/keymaps/rc-streamzap.o
  CC [M]  drivers/media/rc/keymaps/rc-su3000.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/qos.o
  CC [M]  drivers/media/rc/keymaps/rc-tanix-tx3mini.o
  CC [M]  drivers/media/rc/keymaps/rc-tanix-tx5max.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/tout.o
  CC [M]  drivers/media/rc/keymaps/rc-tbs-nec.o
  CC [M]  drivers/media/rc/keymaps/rc-technisat-ts35.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/aso.o
  CC [M]  drivers/media/rc/keymaps/rc-technisat-usb2.o
  CC [M]  drivers/media/rc/keymaps/rc-terratec-cinergy-c-pci.o
  CC [M]  drivers/media/rc/keymaps/rc-terratec-cinergy-s2-hd.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/rqt.o
  CC [M]  drivers/media/rc/keymaps/rc-terratec-cinergy-xs.o
  CC [M]  drivers/media/rc/keymaps/rc-terratec-slim-2.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tir.o
  CC [M]  drivers/media/rc/keymaps/rc-terratec-slim.o
  CC [M]  drivers/media/rc/keymaps/rc-tevii-nec.o
  CC [M]  drivers/media/rc/keymaps/rc-tivo.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/rss.o
  CC [M]  drivers/media/rc/keymaps/rc-total-media-in-hand-02.o
  CC [M]  drivers/media/rc/keymaps/rc-total-media-in-hand.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/rx_res.o
  CC [M]  drivers/media/rc/keymaps/rc-trekstor.o
  CC [M]  drivers/media/rc/keymaps/rc-tt-1500.o
  CC [M]  drivers/media/rc/keymaps/rc-twinhan1027.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/channels.o
  CC [M]  drivers/media/rc/keymaps/rc-twinhan-dtv-cab-ci.o
  CC [M]  drivers/media/rc/keymaps/rc-vega-s9x.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_main.o
  CC [M]  drivers/media/rc/keymaps/rc-videomate-m1f.o
  CC [M]  drivers/media/rc/keymaps/rc-videomate-s350.o
  CC [M]  drivers/media/rc/keymaps/rc-videomate-tv-pvr.o
  CC [M]  drivers/media/rc/keymaps/rc-videostrong-kii-pro.o
  CC [M]  drivers/media/rc/keymaps/rc-wetek-hub.o
  CC [M]  drivers/media/rc/keymaps/rc-wetek-play2.o
  CC [M]  drivers/media/rc/keymaps/rc-winfast.o
  CC [M]  drivers/media/rc/keymaps/rc-winfast-usbii-deluxe.o
  CC [M]  drivers/media/rc/keymaps/rc-x96max.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_common.o
  CC [M]  drivers/media/rc/keymaps/rc-xbox-360.o
  CC [M]  drivers/media/rc/keymaps/rc-xbox-dvd.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_fs.o
  CC [M]  drivers/media/rc/keymaps/rc-zx-irdec.o
  CC [M]  drivers/media/rc/rc-main.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_ethtool.o
  CC [M]  drivers/media/rc/rc-ir-raw.o
  CC [M]  drivers/media/rc/sunxi-cir.o
  LD [M]  drivers/media/rc/rc-core.o
  CC [M]  drivers/media/common/videobuf2/videobuf2-core.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_tx.o
  CC [M]  drivers/media/common/videobuf2/frame_vector.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_rx.o
  CC [M]  drivers/media/common/videobuf2/videobuf2-dma-contig.o
  CC [M]  drivers/media/common/videobuf2/videobuf2-memops.o
  CC [M]  drivers/media/common/videobuf2/videobuf2-v4l2.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_dim.o
  CC [M]  drivers/media/common/videobuf2/videobuf2-vmalloc.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_txrx.o
  LD [M]  drivers/media/common/videobuf2/videobuf2-common.o
  CC [M]  drivers/media/platform/sunxi/sun6i-csi/sun6i_video.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/xdp.o
  CC [M]  drivers/media/platform/sunxi/sun6i-csi/sun6i_csi.o
  LD [M]  drivers/media/platform/sunxi/sun6i-csi/sun6i-csi.o
  CC [M]  drivers/media/platform/verisilicon/hantro_drv.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_stats.o
  CC [M]  drivers/media/platform/verisilicon/hantro_v4l2.o
  CC [M]  drivers/media/platform/verisilicon/hantro_postproc.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_selftest.o
  CC [M]  drivers/media/platform/verisilicon/hantro_h1_jpeg_enc.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/port.o
  CC [M]  drivers/media/platform/verisilicon/hantro_g1.o
  CC [M]  drivers/media/platform/verisilicon/hantro_g1_h264_dec.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/monitor_stats.o
  CC [M]  drivers/media/platform/verisilicon/hantro_g1_mpeg2_dec.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/health.o
  CC [M]  drivers/media/platform/verisilicon/hantro_g1_vp8_dec.o
  CC [M]  drivers/media/platform/verisilicon/hantro_g2.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/reporter_tx.o
  CC [M]  drivers/media/platform/verisilicon/hantro_g2_hevc_dec.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/reporter_rx.o
  CC [M]  drivers/media/platform/verisilicon/hantro_g2_vp9_dec.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/params.o
  CC [M]  drivers/media/platform/verisilicon/rockchip_vpu2_hw_jpeg_enc.o
  CC [M]  drivers/media/platform/verisilicon/rockchip_vpu2_hw_h264_dec.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/xsk/pool.o
  CC [M]  drivers/media/platform/verisilicon/rockchip_vpu2_hw_mpeg2_dec.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/xsk/setup.o
  CC [M]  drivers/media/platform/verisilicon/rockchip_vpu2_hw_vp8_dec.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/xsk/rx.o
  CC [M]  drivers/media/platform/verisilicon/hantro_jpeg.o
  CC [M]  drivers/media/platform/verisilicon/hantro_h264.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/xsk/tx.o
  CC [M]  drivers/media/platform/verisilicon/hantro_hevc.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/devlink.o
  CC [M]  drivers/media/platform/verisilicon/hantro_mpeg2.o
  CC [M]  drivers/media/platform/verisilicon/hantro_vp8.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/ptp.o
  CC [M]  drivers/media/platform/verisilicon/hantro_vp9.o
  CC [M]  drivers/media/platform/verisilicon/sunxi_vpu_hw.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/qos.o
  LD [M]  drivers/media/platform/verisilicon/hantro-vpu.o
  CC [M]  drivers/media/usb/uvc/uvc_driver.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/htb.o
  CC [M]  drivers/media/usb/uvc/uvc_queue.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/trap.o
  CC [M]  drivers/media/usb/uvc/uvc_v4l2.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/fs_tt_redirect.o
  CC [M]  drivers/media/usb/uvc/uvc_video.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/selq.o
  CC [M]  drivers/media/usb/uvc/uvc_ctrl.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/crypto.o
  CC [M]  drivers/media/usb/uvc/uvc_status.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_arfs.o
  CC [M]  drivers/media/usb/uvc/uvc_isight.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_fs_ethtool.o
  CC [M]  drivers/media/usb/uvc/uvc_debugfs.o
  CC [M]  drivers/media/usb/uvc/uvc_metadata.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lag/mp.o
  CC [M]  drivers/media/usb/uvc/uvc_entity.o
  LD [M]  drivers/media/usb/uvc/uvcvideo.o
  CC [M]  drivers/media/mc/mc-device.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lag/port_sel.o
  CC [M]  drivers/media/mc/mc-devnode.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/geneve.o
  CC [M]  drivers/media/mc/mc-entity.o
  CC [M]  drivers/media/mc/mc-request.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/port_tun.o
  CC [M]  drivers/media/mc/mc-dev-allocator.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_rep.o
  LD [M]  drivers/media/mc/mc.o
  CC [M]  drivers/media/v4l2-core/v4l2-async.o
  CC [M]  drivers/media/v4l2-core/v4l2-fwnode.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/rep/bond.o
  CC [M]  drivers/media/v4l2-core/v4l2-h264.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/mod_hdr.o
  CC [M]  drivers/media/v4l2-core/v4l2-mem2mem.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/mapping.o
  CC [M]  drivers/media/v4l2-core/v4l2-vp9.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lag/mpesw.o
  CC [M]  drivers/media/v4l2-core/v4l2-dv-timings.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en_tc.o
  CC [M]  drivers/media/v4l2-core/v4l2-dev.o
  CC [M]  drivers/media/v4l2-core/v4l2-ioctl.o
  CC [M]  drivers/media/v4l2-core/v4l2-device.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/rep/tc.o
  CC [M]  drivers/media/v4l2-core/v4l2-fh.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/rep/neigh.o
  CC [M]  drivers/media/v4l2-core/v4l2-event.o
  CC [M]  drivers/media/v4l2-core/v4l2-subdev.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/lib/fs_chains.o
  CC [M]  drivers/media/v4l2-core/v4l2-common.o
  CC [M]  drivers/media/v4l2-core/v4l2-ctrls-core.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc_tun.o
  CC [M]  drivers/media/v4l2-core/v4l2-ctrls-api.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/esw/indir_table.o
  CC [M]  drivers/media/v4l2-core/v4l2-ctrls-request.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc_tun_encap.o
  CC [M]  drivers/media/v4l2-core/v4l2-ctrls-defs.o
  CC [M]  drivers/media/v4l2-core/v4l2-compat-ioctl32.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc_tun_vxlan.o
  CC [M]  drivers/media/v4l2-core/v4l2-mc.o
  CC [M]  drivers/media/v4l2-core/v4l2-spi.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc_tun_gre.o
  CC [M]  drivers/media/v4l2-core/v4l2-i2c.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc_tun_geneve.o
  LD [M]  drivers/media/v4l2-core/videodev.o
  CC [M]  drivers/media/dvb-core/dvbdev.o
  CC [M]  drivers/media/dvb-core/dmxdev.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc_tun_mplsoudp.o
  CC [M]  drivers/media/dvb-core/dvb_demux.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/diag/en_tc_tracepoint.o
  CC [M]  drivers/media/dvb-core/dvb_ca_en50221.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/post_act.o
  CC [M]  drivers/media/dvb-core/dvb_frontend.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/int_port.o
  CC [M]  drivers/media/dvb-core/dvb_ringbuffer.o
  CC [M]  drivers/media/dvb-core/dvb_math.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/meter.o
  LD [M]  drivers/media/dvb-core/dvb-core.o
  CC [M]  drivers/media/cec/core/cec-core.o
  CC [M]  drivers/media/cec/core/cec-adap.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/post_meter.o
  CC [M]  drivers/media/cec/core/cec-api.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/act.o
  CC [M]  drivers/media/cec/core/cec-notifier.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/drop.o
  LD [M]  drivers/media/cec/core/cec.o
  CC [M]  drivers/power/supply/sbs-battery.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/trap.o
  CC [M]  drivers/power/supply/max17042_battery.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/accept.o
  CC [M]  drivers/power/supply/mt6360_charger.o
  CC [M]  drivers/power/supply/bq25890_charger.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/mark.o
  CC [M]  drivers/power/supply/bq25980_charger.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/goto.o
  CC [M]  drivers/net/ethernet/qualcomm/emac/emac.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/tun.o
  CC [M]  drivers/net/ethernet/qualcomm/emac/emac-mac.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/csum.o
  CC [M]  drivers/net/ethernet/qualcomm/emac/emac-phy.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/pedit.o
  CC [M]  drivers/net/ethernet/qualcomm/emac/emac-sgmii.o
  CC [M]  drivers/net/ethernet/qualcomm/emac/emac-ethtool.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/vlan.o
  CC [M]  drivers/net/ethernet/qualcomm/emac/emac-sgmii-fsm9900.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/vlan_mangle.o
  CC [M]  drivers/net/ethernet/qualcomm/emac/emac-sgmii-qdf2432.o
  CC [M]  drivers/net/ethernet/qualcomm/emac/emac-sgmii-qdf2400.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/mpls.o
  LD [M]  drivers/net/ethernet/qualcomm/emac/qcom-emac.o
  CC [M]  drivers/net/ethernet/qualcomm/rmnet/rmnet_config.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/mirred.o
  CC [M]  drivers/net/ethernet/qualcomm/rmnet/rmnet_vnd.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/mirred_nic.o
  CC [M]  drivers/net/ethernet/qualcomm/rmnet/rmnet_handlers.o
  CC [M]  drivers/net/ethernet/qualcomm/rmnet/rmnet_map_data.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/ct.o
  CC [M]  drivers/net/ethernet/qualcomm/rmnet/rmnet_map_command.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/sample.o
  LD [M]  drivers/net/ethernet/qualcomm/rmnet/rmnet.o
  CC [M]  drivers/net/ethernet/realtek/r8169_main.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/ptype.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/redirect_ingress.o
  CC [M]  drivers/net/ethernet/realtek/r8169_firmware.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/act/police.o
  CC [M]  drivers/net/ethernet/realtek/r8169_phy_config.o
  CC [M]  drivers/net/ethernet/mellanox/mlx5/core/en/tc/sample.o
